SaanichInlet_200m_107_1,0.0582826
SaanichInlet_200m_107_10,0.0438389
SaanichInlet_200m_107_11,0.0594478
SaanichInlet_200m_107_12,0.0242646
SaanichInlet_200m_107_13,0.0473414
SaanichInlet_200m_107_14,0.268406
SaanichInlet_200m_107_15,0.0272575
SaanichInlet_200m_107_16,0.0187312
SaanichInlet_200m_107_17,0.0204196
SaanichInlet_200m_107_18,0
SaanichInlet_200m_107_19,0.0313383
SaanichInlet_200m_107_2,0.047648
SaanichInlet_200m_107_20,0.0684411
SaanichInlet_200m_107_21,0.0267533
SaanichInlet_200m_107_22,0
SaanichInlet_200m_107_23,0.133418
SaanichInlet_200m_107_24,0.10502
SaanichInlet_200m_107_25,0.0107552
SaanichInlet_200m_107_26,0.0686735
SaanichInlet_200m_107_27,0.177427
SaanichInlet_200m_107_28,0.19881
SaanichInlet_200m_107_29,0.0359073
SaanichInlet_200m_107_3,0.0716585
SaanichInlet_200m_107_30,0.0385557
SaanichInlet_200m_107_31,0.0386015
SaanichInlet_200m_107_32,0.0118586
SaanichInlet_200m_107_33,0.0388208
SaanichInlet_200m_107_34,0
SaanichInlet_200m_107_35,0.122292
SaanichInlet_200m_107_36,0.032991
SaanichInlet_200m_107_37,0.0813655
SaanichInlet_200m_107_38,0.0212288
SaanichInlet_200m_107_39,0.0486098
SaanichInlet_200m_107_4,0.0666816
SaanichInlet_200m_107_40,0.0414328
SaanichInlet_200m_107_41,0.0316541
SaanichInlet_200m_107_42,0.124221
SaanichInlet_200m_107_43,0.0208863
SaanichInlet_200m_107_44,0.0620484
SaanichInlet_200m_107_45,0
SaanichInlet_200m_107_46,0.0176766
SaanichInlet_200m_107_47,0.0525908
SaanichInlet_200m_107_48,0
SaanichInlet_200m_107_49,0.878387
SaanichInlet_200m_107_5,0.0609428
SaanichInlet_200m_107_50,0.0193521
SaanichInlet_200m_107_51,0.0807638
SaanichInlet_200m_107_52,0.019124
SaanichInlet_200m_107_53,0.058924
SaanichInlet_200m_107_54,0.0166722
SaanichInlet_200m_107_55,0.119592
SaanichInlet_200m_107_56,0
SaanichInlet_200m_107_57,0.0882359
SaanichInlet_200m_107_58,0.0509033
SaanichInlet_200m_107_59,0.124967
SaanichInlet_200m_107_6,0
SaanichInlet_200m_107_60,0
SaanichInlet_200m_107_61,0.0345084
SaanichInlet_200m_107_62,0.0773961
SaanichInlet_200m_107_63,0.013539
SaanichInlet_200m_107_64,0.127614
SaanichInlet_200m_107_65,0.568171
SaanichInlet_200m_107_66,0.0292342
SaanichInlet_200m_107_67,0.0384744
SaanichInlet_200m_107_68,0.219543
SaanichInlet_200m_107_69,0.0450282
SaanichInlet_200m_107_7,0.0527088
SaanichInlet_200m_107_70,0.0680299
SaanichInlet_200m_107_71,0.0555518
SaanichInlet_200m_107_72,0.446701
SaanichInlet_200m_107_73,0.0413402
SaanichInlet_200m_107_74,0.0603527
SaanichInlet_200m_107_75,0.0349159
SaanichInlet_200m_107_76,0.01717
SaanichInlet_200m_107_77,0
SaanichInlet_200m_107_78,1.41054
SaanichInlet_200m_107_79,0.167374
SaanichInlet_200m_107_8,0.0253039
SaanichInlet_200m_107_80,0.017068
SaanichInlet_200m_107_81,0
SaanichInlet_200m_107_82,0.121681
SaanichInlet_200m_107_83,0.157342
SaanichInlet_200m_107_84,0.00598257
SaanichInlet_200m_107_85,0.168515
SaanichInlet_200m_107_9,0.17228
SaanichInlet_200m_109_1,0
SaanichInlet_200m_109_10,0
SaanichInlet_200m_109_11,0
SaanichInlet_200m_109_12,1.29567
SaanichInlet_200m_109_13,0
SaanichInlet_200m_109_14,0
SaanichInlet_200m_109_15,0
SaanichInlet_200m_109_16,0
SaanichInlet_200m_109_17,0.0240509
SaanichInlet_200m_109_18,1.16272
SaanichInlet_200m_109_19,0
SaanichInlet_200m_109_2,0
SaanichInlet_200m_109_20,0.167831
SaanichInlet_200m_109_21,0.000839595
SaanichInlet_200m_109_22,0
SaanichInlet_200m_109_23,0
SaanichInlet_200m_109_24,0.0143739
SaanichInlet_200m_109_25,0.094132
SaanichInlet_200m_109_26,0.0244976
SaanichInlet_200m_109_27,0.0033495
SaanichInlet_200m_109_28,0.0163606
