SaanichInlet_200m_107_1,0
SaanichInlet_200m_107_10,0
SaanichInlet_200m_107_11,0
SaanichInlet_200m_107_12,0
SaanichInlet_200m_107_13,0
SaanichInlet_200m_107_14,0
SaanichInlet_200m_107_15,0
SaanichInlet_200m_107_16,0
SaanichInlet_200m_107_17,0
SaanichInlet_200m_107_18,0
SaanichInlet_200m_107_19,0
SaanichInlet_200m_107_2,0
SaanichInlet_200m_107_20,0
SaanichInlet_200m_107_21,0
SaanichInlet_200m_107_22,0
SaanichInlet_200m_107_23,0
SaanichInlet_200m_107_24,0
SaanichInlet_200m_107_25,0
SaanichInlet_200m_107_26,0
SaanichInlet_200m_107_27,0
SaanichInlet_200m_107_28,0
SaanichInlet_200m_107_29,0
SaanichInlet_200m_107_3,0
SaanichInlet_200m_107_30,0
SaanichInlet_200m_107_31,0
SaanichInlet_200m_107_32,0
SaanichInlet_200m_107_33,0
SaanichInlet_200m_107_34,0
SaanichInlet_200m_107_35,0
SaanichInlet_200m_107_36,0
SaanichInlet_200m_107_37,0
SaanichInlet_200m_107_38,0
SaanichInlet_200m_107_39,0
SaanichInlet_200m_107_4,0
SaanichInlet_200m_107_40,0
SaanichInlet_200m_107_41,0
SaanichInlet_200m_107_42,0
SaanichInlet_200m_107_43,0
SaanichInlet_200m_107_44,0
SaanichInlet_200m_107_45,0
SaanichInlet_200m_107_46,0
SaanichInlet_200m_107_47,0
SaanichInlet_200m_107_48,0
SaanichInlet_200m_107_49,278.011
SaanichInlet_200m_107_5,0
SaanichInlet_200m_107_50,0
SaanichInlet_200m_107_51,0
SaanichInlet_200m_107_52,0
SaanichInlet_200m_107_53,0
SaanichInlet_200m_107_54,0
SaanichInlet_200m_107_55,0
SaanichInlet_200m_107_56,0
SaanichInlet_200m_107_57,0
SaanichInlet_200m_107_58,0
SaanichInlet_200m_107_59,0
SaanichInlet_200m_107_6,0
SaanichInlet_200m_107_60,0
SaanichInlet_200m_107_61,0
SaanichInlet_200m_107_62,0
SaanichInlet_200m_107_63,0
SaanichInlet_200m_107_64,0
SaanichInlet_200m_107_65,0
SaanichInlet_200m_107_66,0
SaanichInlet_200m_107_67,0.000915861
SaanichInlet_200m_107_68,0
SaanichInlet_200m_107_69,0
SaanichInlet_200m_107_7,0
SaanichInlet_200m_107_70,0
SaanichInlet_200m_107_71,0
SaanichInlet_200m_107_72,0
SaanichInlet_200m_107_73,0
SaanichInlet_200m_107_74,0
SaanichInlet_200m_107_75,0
SaanichInlet_200m_107_76,0
SaanichInlet_200m_107_77,0
SaanichInlet_200m_107_78,2847.1
SaanichInlet_200m_107_79,0
SaanichInlet_200m_107_8,0
SaanichInlet_200m_107_80,0
SaanichInlet_200m_107_81,0
SaanichInlet_200m_107_82,0
SaanichInlet_200m_107_83,0.000680093
SaanichInlet_200m_107_84,0
SaanichInlet_200m_107_85,0
SaanichInlet_200m_107_9,0
SaanichInlet_200m_109_1,0
SaanichInlet_200m_109_10,0
SaanichInlet_200m_109_11,0
SaanichInlet_200m_109_12,0
SaanichInlet_200m_109_13,0
SaanichInlet_200m_109_14,0
SaanichInlet_200m_109_15,0
SaanichInlet_200m_109_16,0
SaanichInlet_200m_109_17,0
SaanichInlet_200m_109_18,146.658
SaanichInlet_200m_109_19,0
SaanichInlet_200m_109_2,0
SaanichInlet_200m_109_20,0
SaanichInlet_200m_109_21,0
SaanichInlet_200m_109_22,0
SaanichInlet_200m_109_23,0
SaanichInlet_200m_109_24,0
SaanichInlet_200m_109_25,0
SaanichInlet_200m_109_26,0
SaanichInlet_200m_109_27,0
SaanichInlet_200m_109_28,0
SaanichInlet_200m_109_29,4.09757
SaanichInlet_200m_109_3,0
SaanichInlet_200m_109_30,0
SaanichInlet_200m_109_31,0
SaanichInlet_200m_109_32,40.2058
SaanichInlet_200m_109_33,0
SaanichInlet_200m_109_34,0
SaanichInlet_200m_109_35,0
SaanichInlet_200m_109_36,0
SaanichInlet_200m_109_37,0
SaanichInlet_200m_109_38,0
SaanichInlet_200m_109_39,0
SaanichInlet_200m_109_4,0
SaanichInlet_200m_109_40,0
SaanichInlet_200m_109_5,0
SaanichInlet_200m_109_6,0
SaanichInlet_200m_109_7,0
SaanichInlet_200m_109_8,0
SaanichInlet_200m_109_9,0
SaanichInlet_200m_113_1,0
SaanichInlet_200m_113_10,0
SaanichInlet_200m_113_11,0
SaanichInlet_200m_113_12,0
SaanichInlet_200m_113_13,0
SaanichInlet_200m_113_14,0.0173577
SaanichInlet_200m_113_15,0
SaanichInlet_200m_113_16,0
SaanichInlet_200m_113_17,0
SaanichInlet_200m_113_18,0
SaanichInlet_200m_113_19,0
SaanichInlet_200m_113_2,0.0100088
SaanichInlet_200m_113_20,0
SaanichInlet_200m_113_21,0
SaanichInlet_200m_113_22,0
SaanichInlet_200m_113_23,0
SaanichInlet_200m_113_24,0
SaanichInlet_200m_113_25,0
SaanichInlet_200m_113_26,0
SaanichInlet_200m_113_27,0
SaanichInlet_200m_113_28,0
SaanichInlet_200m_113_29,0
SaanichInlet_200m_113_3,0
SaanichInlet_200m_113_30,0
SaanichInlet_200m_113_31,0
SaanichInlet_200m_113_32,0
SaanichInlet_200m_113_33,0
SaanichInlet_200m_113_34,0
SaanichInlet_200m_113_35,0
SaanichInlet_200m_113_36,0
SaanichInlet_200m_113_37,0
SaanichInlet_200m_113_38,0
SaanichInlet_200m_113_39,0
SaanichInlet_200m_113_4,0
SaanichInlet_200m_113_40,0
SaanichInlet_200m_113_41,0
SaanichInlet_200m_113_5,0
SaanichInlet_200m_113_6,0
SaanichInlet_200m_113_7,0
SaanichInlet_200m_113_8,0
SaanichInlet_200m_113_9,0
SaanichInlet_200m_11_1,35.0194
SaanichInlet_200m_11_2,0
SaanichInlet_200m_11_3,0
SaanichInlet_200m_121_1,0
SaanichInlet_200m_121_10,0
SaanichInlet_200m_121_11,0
SaanichInlet_200m_121_12,0
SaanichInlet_200m_121_13,2333.88
SaanichInlet_200m_121_14,0
SaanichInlet_200m_121_15,0
SaanichInlet_200m_121_16,0
SaanichInlet_200m_121_17,0
